"prot"	"species"	"np_A"	"np_C"	"np_D"	"pd_A"	"pd_B"	"pd_C"	"pd_D"	"tp_pd_A"	"tp_pd_B"	"tp_pd_C"	"tp_pd_D"
"RALY_HUMAN"	"Human"	0.433414347649439	-1.20827093130414	0.180073867185002	0.760259259981184	0.150121531719768	0.253169708107564	0.173020340868057	-0.13427944432441	-0.292034813574448	0.401903197518742	-0.17251536618825
"TPD54_HUMAN"	"Human"	1.02288026875338	NA	0.897153534765418	-0.109470145839662	-0.0377066966168426	-0.414450701606215	-0.0947190165254514	-0.361711793127008	-0.249979378619635	-0.0732214186661104	0.0868689791855655
"QKI_HUMAN"	"Human"	NA	NA	-0.682835345724349	-0.782419113070434	NA	NA	0.173956661500193	0.115582846128866	NA	-0.737608346619149	-0.450381793515951
"TAB1_HUMAN"	"Human"	-0.807939078941959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ATPG_HUMAN"	"Human"	-0.0518249853081115	0.216256680723067	0.196524479977265	0.234611410981429	-0.0931201831033522	-0.0241611765146958	0.538025133970616	0.18548207901365	NA	NA	0.111332840848771
"ACTN1_HUMAN"	"Human"	NA	NA	NA	-2.31613350240994	-0.0402375295127171	1.03467464382868	-2.27714987332576	2.22662305990519	-0.316226211421554	1.0882565146923	0.557586260924974
"PABP4_HUMAN"	"Human"	0.785952762061041	0.00182248874735058	0.161392896800877	-0.283493222999865	-0.66611694521588	0.0249015014284183	-1.36373727984352	NA	NA	0.488608373166169	NA
"ROA2_HUMAN"	"Human"	1.01922928787191	1.20002585315173	1.84871486889225	-0.085376885090023	-0.180988381104342	0.153686597397717	0.091896687604058	-0.337374568969033	-0.338284192604497	-0.267549743309261	-0.341158986631936
"SF3B1_HUMAN"	"Human"	-1.30444884289106	-0.819692106684326	-0.484461051859871	0.225801771045878	0.185070785154218	0.173988921456231	-0.030801017900553	0.0389638623601371	-0.237219833046466	0.0849008403546899	-0.323426842825493
"MYL4_HUMAN"	"Human"	0.849203187535774	1.10558160173057	1.7374749289089	0.0174869342376601	-0.152849184198129	0.0373195252130717	0.00280165304150108	-0.607723740502595	-0.409231566001454	0.233060656446501	0.080594114362692
"SAP_HUMAN"	"Human"	-3.24443961047224	-5.12458389726221	NA	0.999242194456669	-0.277812897976048	0.409263426825743	-1.73894264829171	1.86027727161018	-0.0916961360664139	NA	-0.321401094398568
"PSMD6_HUMAN"	"Human"	-0.161077462685147	-1.4018228448392	NA	0.176038188743408	0.459159785325507	0.422679295084794	-0.100877743830768	0.473592586954192	-0.636746452708384	-0.474298427455916	0.350382606941225
"RACK1_HUMAN"	"Human"	-0.139621947804538	-0.299764298941136	-0.205921167168404	-0.223774872985511	-0.587224660834647	-0.0298833540853932	-0.260714031139052	0.281531208290154	-0.0854471843457769	0.212520427836066	0.167459634350531
"DNJA1_HUMAN"	"Human"	1.76045386215069	1.458213568242	2.22671906299894	-0.266508906355472	-0.623530740393635	-0.403707079019347	-0.267627867412531	NA	0.0430140454414782	0.0878977581617347	NA
"IMPA1_HUMAN"	"Human"	NA	NA	NA	-0.112533007727463	NA	0.565547107247605	-0.0571610635983574	-0.166059627492176	0.19230462155334	0.667527773295614	1.00045335941137
"RALYL_HUMAN"	"Human"	-0.134560167922816	0.000344989000789386	0.0457981658249451	NA	NA	NA	NA	NA	NA	NA	NA
"HS71A_HUMAN;HS71B_HUMAN"	"Human"	0.768109613879536	1.4884908880422	0.73876464404092	0.0334267644945322	-0.166526371038458	0.0487500013347054	0.0233198264432142	-0.0267274619366238	-0.102204868504885	0.0333931987401697	0.0602660780543167
"SET_HUMAN"	"Human"	-0.0581863461465254	0.0788186946138602	-0.632874825014243	-1.31563538908438	-0.726266790710784	-1.34783554782769	-8.34091239988337	NA	NA	NA	NA
"HNRPL_HUMAN"	"Human"	-0.647530526944977	-0.708771190378836	-0.279599388348052	-0.104356569252505	0.00951082331465156	-0.191007396863658	-0.152299131956898	0.10043497063959	0.496252925222945	1.03827421745617	0.870442430783006
"PRS7_HUMAN"	"Human"	0.764418797052407	1.11728192699561	1.91205859682539	-0.602626792064105	-1.26596812033086	-1.48394541810276	-0.766778971701379	-0.219327039350868	1.25409852661758	0.473758508706247	1.28463455090138
"PSPC1_HUMAN"	"Human"	0.150934143963301	NA	NA	0.384784862735274	0.310797871351553	0.522048095634366	0.231033717998635	-0.462227477438656	1.21666840058355	-0.00452958326108788	-0.373765859484314
"CEBPZ_HUMAN"	"Human"	-0.00858640572602826	NA	0.0972639991027603	0.0591668311550925	0.491611175519268	-0.102020785775928	-0.346119588315694	NA	-1.02661618915226	-1.08787294894634	-0.317588825526383
"CLU_HUMAN"	"Human"	0.371988868774698	0.565255882116467	0.232638373456653	0.608610651404377	0.209753457816003	0.444410243439512	-0.422522098695617	-0.47641786016105	0.0190787397101505	-0.0138273725247492	-0.126190498311803
"RPAC1_HUMAN"	"Human"	-0.317081153877526	0.203410463940183	1.79174004265145	-0.254317040611074	0.217943492524627	-0.597481326086637	0.942050839839462	NA	0.556764261476106	0.189514754017069	0.515710979283878
"M2OM_HUMAN"	"Human"	-1.67055009878238	NA	-2.0390687162554	0.990284578508614	NA	-0.350074591378336	0.0915151577414666	0.709270762814893	0.263002548649759	-1.42357433820993	-0.386414836751594
"VDAC3_HUMAN"	"Human"	NA	-0.995721901537064	-0.229111421499807	-0.157359139781443	NA	0.0442754584284943	-1.93388415730142	0.303569983070192	0.657065322554491	0.615602292286705	NA
"GT251_HUMAN"	"Human"	0.146680187202082	0.144359435114664	-0.24757873443582	0.481801600445752	1.11480605930568	0.235691925076276	0.945202611645242	-2.11547541646769	0.0353246714853798	0.213839390493264	-0.0810085256956767
"RS8_HUMAN"	"Human"	-2.21677713220446	-1.97695092129131	-2.1566335246422	0.168663965616567	-0.0875970213046928	-0.345555930708763	-0.276938475274108	0.31664341258387	0.280390247276727	0.31485145415188	0.344215899776885
"RL18A_HUMAN"	"Human"	-2.68053672000095	-2.32855447728185	-2.41041193945022	1.55375863414184	0.912231463381848	1.51433540591938	-0.22891735936125	0.753374231320751	0.871165978124676	0.769831791996433	0.642530181835596
"H4_YEAST"	"Yeast"	0.055534117094476	1.83263711452153	2.39282204847268	-0.410739897070903	-1.00565898441188	1.01105462503902	0.686791256404116	0.474984179753741	-0.413055547428662	0.402082005465218	0.330559468410405
"RB12B_HUMAN"	"Human"	0.528892900098031	0.439824073056015	NA	-0.19056326210395	0.654150429668697	0.116217635086529	-0.213577114421654	-0.833465584780769	-0.00487416712660632	-0.359375298424223	-0.941092281376351
"RL17_HUMAN"	"Human"	-0.378899438604506	-1.08376734333682	-0.785693343045559	0.297539555928442	0.158483166261239	0.152646277531183	0.197699651390306	-0.439625587168049	0.594786312293286	-1.22115643418548	-0.414540325150456
"ERLN2_HUMAN"	"Human"	1.15971013207694	NA	NA	NA	NA	NA	NA	-0.0537871872440628	NA	0.0503357153705753	-0.610542580520714
"UBF1_HUMAN"	"Human"	0.0479838874427689	NA	0.434936628576836	0.31311398476944	-0.110788899577242	0.429054015917792	-0.0648925849870624	0.382003824603942	0.123621687423402	0.128839906707299	-0.0265935972694662
"PSA5_HUMAN"	"Human"	0.260709043655234	0.479440588246688	0.108564708253397	-0.966316752608922	0.782040558116681	0.217598063424629	-0.0653604213284288	-0.57222404486718	-0.0598295145675896	0.91813301969595	0.0491055748469968
"ANM3_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	NA	NA	-0.406014312876189	-0.87245673575972	-0.51146663088349
"RSSA_HUMAN"	"Human"	-0.275815100901212	-0.170127052546923	-0.614018940404221	0.26956850729404	0.220232838666774	0.222613798292817	0.226717399969375	-0.0509882089040853	-0.0539926306535291	-0.228695787826417	0.0684366922397693
"DDX27_HUMAN"	"Human"	-0.327804894237848	-0.185279075931574	0.713567708104387	0.278768529368638	NA	-0.339931806333115	0.187020864068005	0.689601007783792	0.8756077244971	-0.000177647826166097	-0.251216163099481
"IMA3_HUMAN"	"Human"	-1.69378800390856	NA	NA	0.659945655151806	0.296377930939312	0.278135861567779	0.554907440830521	-0.619334557503095	-0.114653033323384	0.558369805085552	-0.72018872686721
"NUDC1_HUMAN"	"Human"	NA	NA	NA	0.332609176076011	-0.143806806409957	0.293871926267757	-0.265230972977715	NA	NA	NA	-1.05382738904738
"TCPH_HUMAN"	"Human"	-0.454185361178913	-1.03241601026314	-0.378546373504687	0.156041596678754	-0.473012583946905	-0.107224140481829	0.117965851531814	-0.255197644646063	-0.183161705206419	-0.19649685001797	-0.355821007267618
"ICLN_HUMAN"	"Human"	-3.75048004753373	-3.65538213236961	NA	-0.169130928599123	0.406784168213866	0.196686962835499	-0.317029025426818	-0.11089125404934	0.44591901474583	-0.1743253059834	-0.564868929778783
"RL15_HUMAN"	"Human"	0.900696850406067	0.0803926797438252	0.795026132913253	0.153704791707312	0.554189719658469	0.576856577087498	0.402287792869635	-0.579284765282602	-0.111643453214544	-0.542639865941158	-0.284866812930047
"CTBP1_HUMAN"	"Human"	0.129358028112346	NA	NA	-0.206457463453557	0.904949861319339	-0.893853243780387	-0.783251034108279	0.0194838205907548	-0.63512023139329	0.190837498731077	-1.08121371293174
"FKB1A_HUMAN"	"Human"	1.68212534660206	1.60481376511813	NA	-0.0659890134104727	-0.138948794076823	-0.0710747858976664	-0.453749925805418	-0.053966558907525	-0.0095219986120401	0.137764847408259	0.0211516769905017
"KINH_HUMAN"	"Human"	-0.0960613177906976	0.29656850881461	NA	NA	0.769072232293019	0.84756528538445	1.05494829234034	0.227238356559847	0.85149077270168	-5.40031294564255	0.0713108697246992
"RIR4_YEAST"	"Yeast"	-0.526418305028279	0.748299737405049	NA	NA	NA	NA	NA	NA	NA	NA	NA
"RIDA_HUMAN"	"Human"	-1.79936126370841	NA	NA	NA	0.462747287972229	0.0645151499603395	-0.241165226341476	NA	NA	NA	NA
"CO3_HUMAN"	"Human"	NA	NA	0.875329351146919	0.270135248767162	0.970973110868491	0.659589249971953	NA	-0.873957128508127	0.473346476407702	-0.108698828334208	0.148457964994878
"PPAC_HUMAN"	"Human"	-2.36137316081145	-2.18342075601448	-1.8443959902053	0.224016748688136	0.829070189865835	0.643645048773959	0.721661902016676	0.834677072980849	-0.79033746939053	1.38918579160346	1.19825504057451
"PFD2_HUMAN"	"Human"	-1.47822280881645	-1.82362480063455	-1.4390468867506	-0.27197111468917	1.26822996948343	-0.625963447767439	0.271746483128175	-0.0395119414289879	0.573941930285806	-0.230081276344619	-0.311490292548772
"EFGM_HUMAN"	"Human"	-1.38960725203577	-1.20072487611084	-1.10541668526573	0.361526617386631	-0.390829307028229	-0.386485801825811	0.101552656638172	0.187352550948711	-0.0946371246691918	-0.236907425480082	-0.453023592476362
"RAB14_HUMAN"	"Human"	NA	0.0147313737807649	0.518798456101712	NA	NA	NA	NA	NA	NA	NA	NA
"CIRBP_HUMAN"	"Human"	-0.270249740303424	-0.545775304267278	-0.776329066776494	NA	NA	NA	NA	NA	NA	NA	NA
"PLD3_HUMAN"	"Human"	NA	-0.322363498241001	NA	NA	NA	NA	1.00700457415871	0.26587529477244	0.419903781046654	NA	-6.5049128256517
"RL23A_HUMAN"	"Human"	0.104688418579468	NA	0.0122046888738404	NA	NA	NA	NA	NA	NA	NA	NA
"RL2A_YEAST;RL2B_YEAST"	"Yeast"	NA	-0.349273913857005	1.05314948021861	-0.390251788542396	-0.165687077697303	-0.35970938209023	0.625873284277212	1.77781680342726	0.540983770925388	-0.625705682022867	0.0765152349167103
"HTAI2_HUMAN"	"Human"	NA	NA	0.402787331576972	NA	0.834030667984006	0.100455126915241	NA	NA	NA	-1.08466219302038	-0.135093541045776
"LDHB_HUMAN"	"Human"	-0.402833324428224	-0.135054276513487	-0.357350173746919	-0.263704677191282	-0.123495175439934	NA	NA	-0.633224897568892	-0.504165953727845	NA	NA
"RBM8A_HUMAN"	"Human"	-1.28501560825722	-0.77346820277629	-1.26056473176955	-2.12330314387775	-0.15611214502883	-0.307699265162475	0.58763417553814	0.753175007552035	0.0854731417834335	0.352091709986951	0.665264181386345
"UBE2K_HUMAN"	"Human"	0.599697230840518	0.860490387521332	1.25238331913122	-0.840703288637469	-0.117785114714289	NA	0.631908077682012	NA	NA	NA	NA
"ANXA1_HUMAN"	"Human"	0.571386168848228	1.05958795173337	0.420582290023319	0.176753714284726	0.147235880304022	0.201974849367927	0.345539748790051	-0.378113603643189	-0.345941876324888	-0.013280094702707	-0.145904026914965
"AP2S1_HUMAN"	"Human"	-0.552935512543229	0.0557532913508713	-0.854636453173651	NA	NA	1.21710199729215	NA	NA	NA	NA	NA
"DHX9_HUMAN"	"Human"	0.0595223829896475	-0.0313847972923832	-0.145718103628603	-0.176974419602819	0.0240393336081121	-0.0746106414571008	-0.00351488852089404	-0.0767853261319784	-0.13874164192305	-0.139975553156375	-0.0469219226850827
"HEM3_HUMAN"	"Human"	NA	NA	NA	0.173855646915259	-0.139787643800043	0.038675908886209	0.619574772531392	0.677263860827769	-0.0858359899986119	0.0704495644964437	-0.157821421100995
"PDCD4_HUMAN"	"Human"	NA	NA	NA	NA	2.16686637940973	NA	-0.337651981628918	NA	NA	NA	0.260274288045787
"PEBP1_HUMAN"	"Human"	0.273918798743041	0.332554856171018	0.0532803358079266	NA	NA	NA	NA	NA	NA	NA	NA
"PAIP1_HUMAN"	"Human"	-0.482461245294325	0.0101816444267413	-0.24863138932336	0.409964366779865	-0.467943650402563	0.310097322016017	0.0936629968788974	NA	NA	0.73968923443453	-0.311174151387773
"RS6A_YEAST;RS6B_YEAST"	"Yeast"	-3.78016004337457	NA	NA	-0.696053482305558	-0.380596771049698	0.253567686772744	0.319084100940211	0.219997153299592	0.675015739552384	0.0039983583950286	0.467948287861577
"AFG2A_HUMAN"	"Human"	0.906590606562032	NA	NA	NA	-1.2745387833575	0.183286103632191	-1.03538750390007	-0.44933120055111	0.28496506884088	-0.258556662989125	0.00835742629464958
"RIR1_HUMAN"	"Human"	-0.130165916706356	-0.65753414273394	-0.0407210223051892	-0.568471326397213	0.87043198652222	0.0880069160218287	-0.735582150676839	0.83825205378296	0.015619627990536	-0.10427495679876	0.22613029372985
"TM109_HUMAN"	"Human"	-0.46057426306881	-0.10685218825083	NA	NA	NA	NA	NA	NA	NA	NA	NA
"GLU2B_HUMAN"	"Human"	0.383651094998138	0.2928923258681	-0.204290388700586	0.22383015323051	0.373055734294272	0.424842254716997	0.0500464458275831	-0.0169533078146026	0.027503688907613	0.0245650838728024	-0.10268170494481
"ZCCHV_HUMAN"	"Human"	-2.02995156036354	NA	-1.97935789146014	0.59111723285839	-0.482551410296764	0.145990047118947	0.391828431624613	0.0808469723261707	-0.308924293725067	-0.394956896333362	-0.157840637382787
"CALU_HUMAN"	"Human"	0.156646497060052	-0.204565781536792	-0.592924486032774	-0.0186207445626347	0.275232369797543	0.307389768239011	0.0493414069754537	-0.366903727418207	0.229366190372644	0.0735493710063929	-0.0532498644993454
"DEK_HUMAN"	"Human"	0.0273215421492166	-0.409239280700088	0.0475150879861584	0.324160985148863	0.429323366564825	0.326829088648741	0.348858519352386	1.38356791091311	NA	0.616686419904466	1.03149338796011
"FUBP2_HUMAN"	"Human"	0.30020994814377	0.514139426627982	0.228401459467796	0.160372422454052	0.0156350798440342	-0.146676538220414	-0.00791329086276873	-0.0183999890743167	0.0581462174677284	-0.219273253058991	-0.355405209994757
"GLRX3_HUMAN"	"Human"	0.0256003705288191	-0.42530338210946	-0.925706473252924	0.177107735795085	0.228818788984448	-0.141061240284843	-0.019817554756921	0.187668433565668	-0.243192036141337	0.19671308290527	0.0837728148842354
"VPS4A_HUMAN"	"Human"	-0.346332842730137	0.085722143505691	NA	NA	NA	NA	NA	NA	NA	NA	NA
"SERC_HUMAN"	"Human"	1.07259369705715	0.510296843618923	0.927280387273983	-0.243523347841928	-0.193313945040382	0.15947668017612	-0.430881202561437	0.179583436614241	0.695624077610055	-0.116390729150823	-0.383624545762938
"HSP77_YEAST"	"Yeast"	NA	0.459443278412512	1.09475404660679	-0.241451410573528	0.0525990687516287	0.328373607185605	0.50392077951883	-0.816350104966662	0.24110892373685	0.280724946785744	0.427797075978875
"UGGG1_HUMAN"	"Human"	NA	2.11442868533673	NA	NA	NA	-1.12736148481784	NA	0.682420468253288	-0.213156441737172	0.138839331052579	NA
"PRP19_HUMAN"	"Human"	-0.0695655677501227	0.106229781578956	-0.458360191619383	-0.183431441052693	-0.339719994957116	0.863522883201807	-0.0238173124154197	-0.0356976232246104	0.969437809355508	0.452808140133886	-0.217802599626193
"NOP56_HUMAN"	"Human"	0.743357132947071	NA	1.00183318281759	0.494452778364126	NA	-0.139262514017718	NA	-0.586577306027074	NA	-0.4223190690454	NA
"COPA_HUMAN"	"Human"	0.785087825760708	0.17082915216817	0.457468587115274	0.239969975397687	-0.286947089862663	-0.394080338902287	-0.0314988529692949	0.244374699560148	-0.144707378649982	0.459018362768956	0.344217866230786
"UBA1_HUMAN"	"Human"	0.810039059791138	-0.667354746120764	-0.470134341951507	-0.0772301533088285	0.0115604310094607	0.0503181205960593	0.0980573438646232	-0.691902673620993	-0.70396846220427	-0.501421390796269	-0.319291078521281
"ANK1_HUMAN"	"Human"	0.773450712421043	-0.181786766059884	NA	-0.486310879107607	0.0327926318537918	-0.251729162664731	-0.39101267362952	0.147723371486813	0.373577790447661	-0.199655191884224	0.364777594534867
"APEX1_HUMAN"	"Human"	-0.214910196799756	0.46827269578518	-0.27804113911153	0.273844446892221	0.301319566247237	0.0875714069435525	0.134220140920303	-0.010891751799673	-0.0834976567588804	-0.159556326044664	-0.00559609252959782
"PAGE5_HUMAN"	"Human"	0.386528482322808	0.5063290233248	0.119579257888573	0.70517847468389	0.56758476389174	0.494724916731624	0.808678043294408	-0.580910791171892	-0.22426532134032	-0.0858237329141573	-0.272269428036647
"NAA10_HUMAN"	"Human"	NA	NA	NA	NA	NA	NA	0.0428191070753555	-1.07942077761848	NA	-0.0231326448848788	0.975531349650805
"CGL_HUMAN"	"Human"	NA	NA	0.163594339563985	NA	NA	NA	NA	NA	NA	NA	NA
"UBXN1_HUMAN"	"Human"	0.900234848689735	0.258603507407895	NA	-0.243132446647241	0.733713976249387	-0.0251552026269445	0.358435121081698	0.230228390223243	0.748306912841317	0.254333587637507	-0.4836970204141
"TOP2A_HUMAN"	"Human"	-0.419454326607079	NA	NA	0.726864066852146	0.790201359404578	-0.362488477636036	0.546501038097501	-0.74086459331054	-0.765394067034414	0.506683357716727	-0.963135606524481
"SMC3_HUMAN"	"Human"	0.139118371738311	0.691177385420824	NA	0.183912985935153	0.0070164334363004	-0.185421569281614	0.166212025508408	-0.475031907679077	-0.433272947483965	0.165272862342913	0.0663468180026296
"ADRO_HUMAN"	"Human"	0.101376956559485	NA	NA	-0.300674587089926	0.30374692057476	-0.210035702493318	-0.0309496998141489	0.0119524032006065	0.225134195325147	-0.194108931326852	-0.00443486152139277
"PDC1_YEAST"	"Yeast"	-2.45362175064491	-0.407760337566188	-0.574088850895399	-0.640311215589728	0.292421240131308	0.491224113194689	1.30636777564531	-1.02950125408547	-0.201508827110934	-0.115070630745377	0.806935865531067
"PDIA3_HUMAN"	"Human"	-1.39096832741945	-2.0321651948653	-1.79071285497262	0.331236231533245	-0.731101173866645	0.110568353131184	0.0231107871598597	-0.129868628690354	-0.0894485989297427	-0.562033998799998	-0.111194784150131
"IPO9_HUMAN"	"Human"	1.60898969471903	NA	NA	-0.542535112051931	-0.416525696571429	0.20108175377342	0.337004939946182	-0.202296658652983	-1.02941883670462	-0.725181919453557	-2.04063051223339
"INT13_HUMAN"	"Human"	NA	NA	NA	NA	1.13911341257507	1.01727976765387	-1.70377862101026	-1.472778085775	1.12793415864816	0.756926595398287	-1.31298395339664
"OLA1_HUMAN"	"Human"	0.40980186869169	-0.240898317019516	-0.430948863056754	-1.87969295476498	0.859779071932568	0.600985021217688	0.521745145429743	-0.492063866411682	NA	1.09508670447814	0.435742704613973
"PSMD7_HUMAN"	"Human"	0.210790685944963	0.722153609336954	0.804287666836442	-0.364195540906461	NA	NA	NA	NA	NA	NA	NA
"SF3A1_HUMAN"	"Human"	-0.896079487295116	-1.26162740002057	-2.02660641132165	0.18857332654592	-0.275379345922265	-0.169563347894542	0.164330129630534	-0.00213399063452058	-0.113987916237944	-0.00817110506360115	-0.0511632320714175
"AHNK_HUMAN"	"Human"	-0.241756905165853	-1.32979484911816	NA	-0.103189754312272	0.694696916434766	-0.36383039242032	-0.148700770511583	0.545098133470056	NA	NA	0.534317990077573
"CAN2_HUMAN"	"Human"	NA	0.695216043799023	NA	NA	NA	-0.526653591287751	-0.172876668665389	-0.0450309027776421	-0.432679112783188	-0.32999354110322	-0.456804416810115
"SMAP2_HUMAN"	"Human"	-0.0302540261273885	NA	-0.0912721917589341	-0.476480393908212	-0.187690453142855	0.350122428796542	NA	0.0218381585163804	NA	NA	NA
"NUDC_HUMAN"	"Human"	-0.136427046624836	-0.886511746475205	-0.610081765714015	-0.192520033265106	-0.284741585116615	-0.205582855101085	-0.080044076646586	-0.255639330372897	-0.351214050357176	-0.214989696141852	0.0352019167339207
